task	model	src	target	prediction	score	price	n_tokens	src_n_words
br2fr	mistral-large-2402	 C’hoant an nevoa da gaout pep tra evitan e-unan: an arc’hant, da brenan dilhad kaer, hag ar c’hi ive, evit bean stummet brao, ha sevel en renk, mar gallje	 Il voulait tout avoir pour lui seul : l'argent, pour acheter de beaux vêtements, et le chien aussi, pour être bien vu et monter en grade, s'il le pouvait	  Lorsqu'ils furent loin de la maison, et qu'il eut l'occasion de tuer un animal, il dit à son frère : — Arrête, ici, il n'y a pas de chasseurs avec nous ; je vais tuer et dépecer, peut-être que nous mourrons	0.341142104488725	0.0	1691	30
br2fr	mistral-large-2402	  E vreur a chomas sebezet o klevet anean, ken na oa ket evit komz	  Son frère resta stupéfait en l'entendant, au point qu'il ne pouvait pas parler	  Il voulait tout avoir pour lui seul : la chasse, pour avoir la peau belle, et le chien, pour la viande, et en faire une laisse, comme les étrangers	0.2553125951972737	0.0	1691	16
br2fr	mistral-large-2402	 Mes heman a grogas en e vleo hag, o tennan e gontell, e troc’has d’ean e c’houg, e taolas anean en doufle, hag e laeras an arc’hant	  Mais celui-ci saisit ses cheveux et, tirant son couteau, lui coupa la gorge, le jeta dans le fossé et vola l'argent	  Son frère se mit à écouter, bien qu'il ne devrait pas	0.3293996801007807	0.0	1691	28
br2fr	mistral-large-2402	  Neuze e lammas adarre war e varc’h hag a-rôk, en eur c’hervel ar c’hi: — Keun! Keun	  Puis il sauta de nouveau sur son cheval et partit, en appelant le chien : — Keun ! Keun	  Mais ici, il grandit en force, et, levant son bâton, il frappa son frère, il le tua, et il hérita	0.3157054886147172	0.0	1691	19
br2fr	mistral-large-2402	 Ar c’hi paour a oa chomet e-kichen e vestr lazet	 Le pauvre chien était resté à côté de son maître tué	  Alors il se mit à courir sur son cheval et, derrière lui, avec un fouet, il frappa le chien : — Chien ! Chien	0.3462562251716686	0.0	1691	11
br2fr	mistral-large-2402	  Ne ouie ket da gentan, petra ‘c’hoare d’ean; mes: pa welas ar gwad o tiveran diouz e c’houg, e krogas da hijan anean evel p’an nike sonjet e oa kousket, hag o welet ne zave ket, hag hen da yudal ken a vije clever a deir leo tro-war-dro	  Il ne savait pas au début ce qui lui était arrivé ; mais quand il vit le sang couler de sa gorge, il commença à le lécher comme s'il pensait qu'il dormait, et voyant qu'il ne se levait pas, il se mit à hurler si fort qu'on pouvait l'entendre à trois lieues à la ronde	  Le pauvre chien était resté dans son gilet laissé	0.3203649217673211	0.0	1691	50
br2fr	mistral-large-2402	  Tud spontet gant e yudadennou e deuas war glevet beteg ennan	  Effrayés par ses hurlements, des gens vinrent voir ce qui se passait	  Il n'osait pas bouger, quoi qu'il arrive ; mais : quand il vit le sang couler de son cou, il se mit à courir après lui comme s'il avait été piqué, et il le vit ne pas s'arrêter, et il continua à le poursuivre autour de lui	0.4433350770128874	0.0	1691	13
br2fr	mistral-large-2402	  O welet al loen bras ha krenv ma oa heman, ne gredent ket tostât	  Voyant le grand et courageux animal qu'il était, ils n'osaient pas s'approcher	  Les gens effrayés par ses cris l'entendirent	0.5009866614096643	0.0	1691	16
br2fr	mistral-large-2402	  Mes ar c’hi a deuas beteg enne, o sellet oute	  Mais le chien vint vers eux, les regardant	  Il vit le grand et fort bâton qui était là, il ne crut pas qu'il serait bientôt	0.3147812034362234	0.0	1691	12
br2fr	claude-3-opus-20240229	﻿Maro ha beziet an tad, Herri a arc’hantas an ti	﻿Mort et enterré, le père, Herri prit en charge la maison	Le père mort et enterré, Henri hérita de la maison	0.7734053117275208	0.0	1255	10
br2fr	claude-3-opus-20240229	  Goude, e lâras d’e vreur: — Mar karez dont ganin war ar marc’h, ne vi ket skuiz ha ni ‘yelo hon-daou da vale bro	  Ensuite, il dit à son frère : — Si tu veux venir avec moi à cheval, tu ne seras pas fatigué et nous irons tous les deux voyager	  Ensuite, il dit à son frère : — Si tu veux venir avec moi sur le cheval, tu ne seras pas fatigué et nous irons tous les deux nous promener	0.9624782523259886	0.0	1255	26
br2fr	claude-3-opus-20240229	  — Ya zur, eme Charlez	  — Oui, bien sûr, répondit Charles	  — Oui bien sûr, dit Charles	0.9465395016879076	0.0	1255	7
br2fr	claude-3-opus-20240229	  Setu i o-daou war gein Dienez; Keun a rede war-lerc’h	  Les voilà tous deux sur le dos de Dienez ; Keun courait derrière	  Les voilà tous deux sur le dos de Dienez ; Keun courait derrière	0.9999999719667084	0.0	1255	12
br2fr	claude-3-opus-20240229	  Mes Herri a oa eur breur fall, henvel a-walc’h ouz Kaïn	  Mais Herri était un mauvais frère, semblable à Caïn	  Mais Henri était un mauvais frère, assez semblable à Caïn	0.8262407207062785	0.0	1255	13
br2fr	claude-3-opus-20240229	  Pa oant arru pell diouz ar gêr, hag hen o tiskenn da zibri eun tamm, hag o lâret neuze d’e vreur: — Arsa! emean, neo ket c’hoariou a zo ganimp; ro d'in-me da arc’hant ha da gi, peotramant out maro	  Lorsqu'ils furent loin de la maison, et qu'il descendit pour manger un morceau, il dit ensuite à son frère : — Voilà ! Ce ne sont pas des jeux que nous avons ; donne-moi ton argent et ton chien, sinon tu es mort	  Quand ils furent arrivés loin de la maison, il descendit pour manger un morceau, et dit alors à son frère : — Allez ! dit-il, ce ne sont pas des jeux que nous avons ; donne-moi ton argent et ton chien, ou tu es mort	0.9541210789199512	0.0	1255	42
br2fr	claude-3-opus-20240229	 C’hoant an nevoa da gaout pep tra evitan e-unan: an arc’hant, da brenan dilhad kaer, hag ar c’hi ive, evit bean stummet brao, ha sevel en renk, mar gallje	 Il voulait tout avoir pour lui seul : l'argent, pour acheter de beaux vêtements, et le chien aussi, pour être bien vu et monter en grade, s'il le pouvait	  Il voulait tout avoir pour lui seul : l'argent, pour acheter de beaux habits, et le chien aussi, pour être bien dressé, et s'élever en rang, s'il pouvait	0.9586255411635628	0.0	1255	30
br2fr	claude-3-opus-20240229	  E vreur a chomas sebezet o klevet anean, ken na oa ket evit komz	  Son frère resta stupéfait en l'entendant, au point qu'il ne pouvait pas parler	  Son frère resta stupéfait en l'entendant, si bien qu'il ne pouvait pas parler	0.9878328879339492	0.0	1255	16
br2fr	claude-3-opus-20240229	 Mes heman a grogas en e vleo hag, o tennan e gontell, e troc’has d’ean e c’houg, e taolas anean en doufle, hag e laeras an arc’hant	  Mais celui-ci saisit ses cheveux et, tirant son couteau, lui coupa la gorge, le jeta dans le fossé et vola l'argent	  Mais celui-ci le prit par les cheveux et, tirant son couteau, lui trancha la gorge, le jeta dans le gouffre, et vola l'argent	0.927742949597775	0.0	1255	28
br2fr	claude-3-opus-20240229	  Neuze e lammas adarre war e varc’h hag a-rôk, en eur c’hervel ar c’hi: — Keun! Keun	  Puis il sauta de nouveau sur son cheval et partit, en appelant le chien : — Keun ! Keun	  Alors il sauta de nouveau sur son cheval et en avant, en appelant le chien : — Keun ! Keun	0.9484323007784252	0.0	1255	19
br2fr	claude-3-opus-20240229	 Ar c’hi paour a oa chomet e-kichen e vestr lazet	 Le pauvre chien était resté à côté de son maître tué	  Le pauvre chien était resté près de son maître tué	0.9683941434809624	0.0	1255	11
br2fr	claude-3-opus-20240229	  Ne ouie ket da gentan, petra ‘c’hoare d’ean; mes: pa welas ar gwad o tiveran diouz e c’houg, e krogas da hijan anean evel p’an nike sonjet e oa kousket, hag o welet ne zave ket, hag hen da yudal ken a vije clever a deir leo tro-war-dro	  Il ne savait pas au début ce qui lui était arrivé ; mais quand il vit le sang couler de sa gorge, il commença à le lécher comme s'il pensait qu'il dormait, et voyant qu'il ne se levait pas, il se mit à hurler si fort qu'on pouvait l'entendre à trois lieues à la ronde	  Il ne savait pas d'abord, ce qui lui arrivait ; mais quand il vit le sang couler de sa gorge, il se mit à le secouer comme s'il avait pensé qu'il dormait, et voyant qu'il ne se levait pas, il se mit à hurler si fort qu'on l'entendait à trois lieues à la ronde	0.9334610333260654	0.0	1255	50
br2fr	claude-3-opus-20240229	  Tud spontet gant e yudadennou e deuas war glevet beteg ennan	  Effrayés par ses hurlements, des gens vinrent voir ce qui se passait	  Des gens effrayés par ses hurlements vinrent en entendant jusqu'à lui	0.8534883591440967	0.0	1255	13
br2fr	claude-3-opus-20240229	  O welet al loen bras ha krenv ma oa heman, ne gredent ket tostât	  Voyant le grand et courageux animal qu'il était, ils n'osaient pas s'approcher	  En voyant le grand et fort animal qu'il était, ils n'osaient pas s'approcher	0.9463744880888884	0.0	1255	16
br2fr	claude-3-opus-20240229	  Mes ar c’hi a deuas beteg enne, o sellet oute	  Mais le chien vint vers eux, les regardant	  Mais le chien vint jusqu'à eux, en les regardant	0.9564866990520502	0.0	1255	12
br2fr	gemini-1.5-flash	﻿Maro ha beziet an tad, Herri a arc’hantas an ti	﻿Mort et enterré, le père, Herri prit en charge la maison	﻿Le père était mort et enterré, Henri a hérité de la maison	0.7529629961147595	0.0	1060	10
br2fr	gemini-1.5-flash	  Goude, e lâras d’e vreur: — Mar karez dont ganin war ar marc’h, ne vi ket skuiz ha ni ‘yelo hon-daou da vale bro	  Ensuite, il dit à son frère : — Si tu veux venir avec moi à cheval, tu ne seras pas fatigué et nous irons tous les deux voyager	  Puis, il dit à son frère : — Si tu veux venir avec moi à cheval, tu ne seras pas fatigué et nous irons tous les deux nous promener dans le pays	0.9555709482064288	0.0	1060	26
br2fr	gemini-1.5-flash	  — Ya zur, eme Charlez	  — Oui, bien sûr, répondit Charles	  — Oui, bien sûr, dit Charles	0.9589446486397456	0.0	1060	7
br2fr	gemini-1.5-flash	  Setu i o-daou war gein Dienez; Keun a rede war-lerc’h	  Les voilà tous deux sur le dos de Dienez ; Keun courait derrière	  Les voilà tous les deux sur le dos de Dienez ; Keun courait derrière	0.9954734481324512	0.0	1060	12
br2fr	gemini-1.5-flash	  Mes Herri a oa eur breur fall, henvel a-walc’h ouz Kaïn	  Mais Herri était un mauvais frère, semblable à Caïn	  Mais Henri était un mauvais frère, assez semblable à Caïn	0.8262407207062785	0.0	1060	13
br2fr	gemini-1.5-flash	  Pa oant arru pell diouz ar gêr, hag hen o tiskenn da zibri eun tamm, hag o lâret neuze d’e vreur: — Arsa! emean, neo ket c’hoariou a zo ganimp; ro d'in-me da arc’hant ha da gi, peotramant out maro	  Lorsqu'ils furent loin de la maison, et qu'il descendit pour manger un morceau, il dit ensuite à son frère : — Voilà ! Ce ne sont pas des jeux que nous avons ; donne-moi ton argent et ton chien, sinon tu es mort	  Quand ils furent loin de la ville, et qu'il descendit pour manger un peu, il dit alors à son frère : — Allons ! mon ami, ce ne sont pas des jeux que nous avons ; donne-moi ton argent et ton chien, sinon tu es mort	0.9259597207931164	0.0	1060	42
br2fr	gemini-1.5-flash	 C’hoant an nevoa da gaout pep tra evitan e-unan: an arc’hant, da brenan dilhad kaer, hag ar c’hi ive, evit bean stummet brao, ha sevel en renk, mar gallje	 Il voulait tout avoir pour lui seul : l'argent, pour acheter de beaux vêtements, et le chien aussi, pour être bien vu et monter en grade, s'il le pouvait	  Il voulait tout avoir pour lui seul : l'argent, pour acheter de beaux vêtements, et le chien aussi, pour avoir une belle allure, et s'élever en rang, s'il le pouvait	0.9646838789478344	0.0	1060	30
br2fr	gemini-1.5-flash	  E vreur a chomas sebezet o klevet anean, ken na oa ket evit komz	  Son frère resta stupéfait en l'entendant, au point qu'il ne pouvait pas parler	  Son frère resta bouche bée en l'entendant, si bien qu'il ne put parler	0.9376400400843474	0.0	1060	16
br2fr	gemini-1.5-flash	 Mes heman a grogas en e vleo hag, o tennan e gontell, e troc’has d’ean e c’houg, e taolas anean en doufle, hag e laeras an arc’hant	  Mais celui-ci saisit ses cheveux et, tirant son couteau, lui coupa la gorge, le jeta dans le fossé et vola l'argent	  Mais celui-ci se jeta sur lui et, tirant son couteau, il lui trancha la gorge, le jeta dans le fossé, et prit l'argent	0.906703753475429	0.0	1060	28
br2fr	gemini-1.5-flash	  Neuze e lammas adarre war e varc’h hag a-rôk, en eur c’hervel ar c’hi: — Keun! Keun	  Puis il sauta de nouveau sur son cheval et partit, en appelant le chien : — Keun ! Keun	  Puis il sauta de nouveau sur son cheval et partit, en appelant le chien : — Keun ! Keun	0.9999992673272776	0.0	1060	19
br2fr	gemini-1.5-flash	 Ar c’hi paour a oa chomet e-kichen e vestr lazet	 Le pauvre chien était resté à côté de son maître tué	  Le pauvre chien était resté près de son maître assassiné	0.9290326437026504	0.0	1060	11
br2fr	gemini-1.5-flash	  Ne ouie ket da gentan, petra ‘c’hoare d’ean; mes: pa welas ar gwad o tiveran diouz e c’houg, e krogas da hijan anean evel p’an nike sonjet e oa kousket, hag o welet ne zave ket, hag hen da yudal ken a vije clever a deir leo tro-war-dro	  Il ne savait pas au début ce qui lui était arrivé ; mais quand il vit le sang couler de sa gorge, il commença à le lécher comme s'il pensait qu'il dormait, et voyant qu'il ne se levait pas, il se mit à hurler si fort qu'on pouvait l'entendre à trois lieues à la ronde	  Il ne savait pas au début, ce qu'il lui arrivait ; mais : quand il vit le sang couler de sa gorge, il se mit à le lécher comme s'il pensait qu'il dormait, et voyant qu'il ne se réveillait pas, il se mit à hurler jusqu'à ce qu'il soit devenu fou à trois lieues à la ronde	0.9518661450741563	0.0	1060	50
br2fr	gemini-1.5-flash	  Tud spontet gant e yudadennou e deuas war glevet beteg ennan	  Effrayés par ses hurlements, des gens vinrent voir ce qui se passait	  Des gens effrayés par ses hurlements vinrent à son secours	0.8378998416027259	0.0	1060	13
br2fr	gemini-1.5-flash	  O welet al loen bras ha krenv ma oa heman, ne gredent ket tostât	  Voyant le grand et courageux animal qu'il était, ils n'osaient pas s'approcher	  Voyant la bête grande et forte qu'il était, ils n'osèrent pas s'approcher	0.9270131138116005	0.0	1060	16
br2fr	gemini-1.5-flash	  Mes ar c’hi a deuas beteg enne, o sellet oute	  Mais le chien vint vers eux, les regardant	  Mais le chien vint jusqu'à eux, les regardant	0.9697706775137735	0.0	1060	12
br2fr	gemini-1.5-pro-001	﻿Maro ha beziet an tad, Herri a arc’hantas an ti	﻿Mort et enterré, le père, Herri prit en charge la maison	.	0.0366474659018481	0.0	1067	10
br2fr	gpt-4-turbo-2024-04-09	﻿Maro ha beziet an tad, Herri a arc’hantas an ti	﻿Mort et enterré, le père, Herri prit en charge la maison	Maro ha beziet an tad, Herri a arc’hantas an ti	0.3682053878034937	0.010245	1121	10
br2fr	gpt-4-turbo-2024-04-09	  Goude, e lâras d’e vreur: — Mar karez dont ganin war ar marc’h, ne vi ket skuiz ha ni ‘yelo hon-daou da vale bro	  Ensuite, il dit à son frère : — Si tu veux venir avec moi à cheval, tu ne seras pas fatigué et nous irons tous les deux voyager	 Après, il dit à son frère : — Si tu veux venir avec moi à cheval, tu ne seras pas fatigué et nous irons tous les deux nous promener	0.948994268810217	0.010245	1121	26
br2fr	gpt-4-turbo-2024-04-09	  — Ya zur, eme Charlez	  — Oui, bien sûr, répondit Charles	 — Oui, bien sûr, dit Charles	0.9301243570304076	0.010245	1121	7
br2fr	gpt-4-turbo-2024-04-09	  Setu i o-daou war gein Dienez; Keun a rede war-lerc’h	  Les voilà tous deux sur le dos de Dienez ; Keun courait derrière	 Voilà les deux sur le dos de Dienez ; Keun courait derrière	0.94986162065431	0.010245	1121	12
br2fr	gpt-4-turbo-2024-04-09	  Mes Herri a oa eur breur fall, henvel a-walc’h ouz Kaïn	  Mais Herri était un mauvais frère, semblable à Caïn	 Mais Herri était un mauvais frère, assez semblable à Caïn	0.9482246214902332	0.010245	1121	13
br2fr	gpt-4-turbo-2024-04-09	  Pa oant arru pell diouz ar gêr, hag hen o tiskenn da zibri eun tamm, hag o lâret neuze d’e vreur: — Arsa! emean, neo ket c’hoariou a zo ganimp; ro d'in-me da arc’hant ha da gi, peotramant out maro	  Lorsqu'ils furent loin de la maison, et qu'il descendit pour manger un morceau, il dit ensuite à son frère : — Voilà ! Ce ne sont pas des jeux que nous avons ; donne-moi ton argent et ton chien, sinon tu es mort	 Lorsqu'ils furent loin de la maison, et lui descendant pour manger un morceau, et disant ensuite à son frère : — Voilà ! dit-il, ce ne sont pas des jeux que nous avons ; donne-moi ton argent et ton chien, sinon tu es mort	0.9706221489639092	0.010245	1121	42
br2fr	gpt-4-turbo-2024-04-09	 C’hoant an nevoa da gaout pep tra evitan e-unan: an arc’hant, da brenan dilhad kaer, hag ar c’hi ive, evit bean stummet brao, ha sevel en renk, mar gallje	 Il voulait tout avoir pour lui seul : l'argent, pour acheter de beaux vêtements, et le chien aussi, pour être bien vu et monter en grade, s'il le pouvait	 Il voulait tout avoir pour lui seul : l'argent, pour acheter de beaux vêtements, et le chien aussi, pour être bien dressé, et monter en grade, s'il le pouvait	0.9870835990889218	0.010245	1121	30
br2fr	gpt-4-turbo-2024-04-09	  E vreur a chomas sebezet o klevet anean, ken na oa ket evit komz	  Son frère resta stupéfait en l'entendant, au point qu'il ne pouvait pas parler	 Son frère resta stupéfait en l'entendant, au point qu'il ne pouvait pas parler	0.9746923217992488	0.010245	1121	16
br2fr	gpt-4-turbo-2024-04-09	 Mes heman a grogas en e vleo hag, o tennan e gontell, e troc’has d’ean e c’houg, e taolas anean en doufle, hag e laeras an arc’hant	  Mais celui-ci saisit ses cheveux et, tirant son couteau, lui coupa la gorge, le jeta dans le fossé et vola l'argent	 Mais celui-ci saisit ses cheveux et, tirant son couteau, lui coupa la gorge, le jeta dans le fossé, et vola l'argent	0.952846991451046	0.010245	1121	28
br2fr	gpt-4-turbo-2024-04-09	  Neuze e lammas adarre war e varc’h hag a-rôk, en eur c’hervel ar c’hi: — Keun! Keun	  Puis il sauta de nouveau sur son cheval et partit, en appelant le chien : — Keun ! Keun	 Puis il sauta de nouveau sur son cheval et s'éloigna, en appelant le chien : — Keun ! Keun	0.9685900442581276	0.010245	1121	19
br2fr	gpt-4-turbo-2024-04-09	 Ar c’hi paour a oa chomet e-kichen e vestr lazet	 Le pauvre chien était resté à côté de son maître tué	 Le pauvre chien était resté à côté de son maître tué	0.9976685015349208	0.010245	1121	11
br2fr	gpt-4-turbo-2024-04-09	  Ne ouie ket da gentan, petra ‘c’hoare d’ean; mes: pa welas ar gwad o tiveran diouz e c’houg, e krogas da hijan anean evel p’an nike sonjet e oa kousket, hag o welet ne zave ket, hag hen da yudal ken a vije clever a deir leo tro-war-dro	  Il ne savait pas au début ce qui lui était arrivé ; mais quand il vit le sang couler de sa gorge, il commença à le lécher comme s'il pensait qu'il dormait, et voyant qu'il ne se levait pas, il se mit à hurler si fort qu'on pouvait l'entendre à trois lieues à la ronde	 Il ne savait pas au début, ce qui lui arrivait ; mais, quand il vit le sang couler de sa gorge, il commença à le lécher comme s'il pensait qu'il dormait, et voyant qu'il ne se levait pas, il se mit à hurler si fort qu'on pouvait l'entendre à trois lieues à la ronde	0.9789938419996668	0.010245	1121	50
br2fr	gpt-4-turbo-2024-04-09	  Tud spontet gant e yudadennou e deuas war glevet beteg ennan	  Effrayés par ses hurlements, des gens vinrent voir ce qui se passait	 Des gens effrayés par ses hurlements vinrent jusqu'à lui	0.8623378406262798	0.010245	1121	13
br2fr	gpt-4-turbo-2024-04-09	  O welet al loen bras ha krenv ma oa heman, ne gredent ket tostât	  Voyant le grand et courageux animal qu'il était, ils n'osaient pas s'approcher	 Voyant l'animal grand et fort qu'il était, ils n'osaient pas s'approcher	0.9345068384321702	0.010245	1121	16
br2fr	gpt-4-turbo-2024-04-09	  Mes ar c’hi a deuas beteg enne, o sellet oute	  Mais le chien vint vers eux, les regardant	 Mais le chien vint vers eux, les regardant	0.9567280775742082	0.010245	1121	12
br2fr	gpt-4o-2024-05-13	﻿Maro ha beziet an tad, Herri a arc’hantas an ti	﻿Mort et enterré, le père, Herri prit en charge la maison	﻿Mort et enterré le père, Henri vendit la maison	0.767272674520789	0.0093	1020	10
br2fr	gpt-4o-2024-05-13	  Goude, e lâras d’e vreur: — Mar karez dont ganin war ar marc’h, ne vi ket skuiz ha ni ‘yelo hon-daou da vale bro	  Ensuite, il dit à son frère : — Si tu veux venir avec moi à cheval, tu ne seras pas fatigué et nous irons tous les deux voyager	  Ensuite, il dit à son frère : — Si tu veux venir avec moi à cheval, tu ne seras pas fatigué et nous irons tous les deux explorer le pays	0.9626924542461456	0.0093	1020	26
br2fr	gpt-4o-2024-05-13	  — Ya zur, eme Charlez	  — Oui, bien sûr, répondit Charles	  — Oui, bien sûr, dit Charles	0.9590057068880656	0.0093	1020	7
br2fr	gpt-4o-2024-05-13	  Setu i o-daou war gein Dienez; Keun a rede war-lerc’h	  Les voilà tous deux sur le dos de Dienez ; Keun courait derrière	  Les voilà tous les deux sur le dos de Dienez; Keun courait derrière	0.9921145842087136	0.0093	1020	12
